client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region
5273b046-12cf-46b0-b009-0910b7068af7,Физическое лицо,Да,Нет,Нет,Бензин,70,38,7,1545,д. Оленек
4b133d3d-f7e5-4ba9-be84-0567b30c5ef5,Юридическое лицо,Нет,Да,Да,Дизель,104,82,16,11754,клх Шумиха
17cc5326-6932-45a6-8aba-6425c4bd5023,Физическое лицо,Да,Нет,Нет,Бензин,56,26,6,2586,ст. Тикси
84ab9b2c-a802-4c84-bdca-75e9a9ba1967,Физическое лицо,Да,Нет,Нет,Бензин,59,27,9,2003,к. Находка
d2e9655b-5b39-4b1e-a278-51395cc15698,Физическое лицо,Да,Нет,Нет,Бензин,43,35,8,2298,д. Анива
932c3c0b-2d45-4b33-861c-0f89852ad382,Физическое лицо,Да,Нет,Нет,Бензин,57,26,4,2401,с. Черский
a99298bf-f31c-4bac-a881-38734343829e,Физическое лицо,Нет,Да,Нет,Дизель,56,23,4,2919,п. Уфа
bc9073dd-6fa6-4803-bf88-40bc04df4ec9,Физическое лицо,Да,Да,Нет,Бензин,68,46,4,2155,г. Сузун
393cd0bf-35ce-4053-93c0-c4efb17dd0ed,Физическое лицо,Да,Нет,Нет,Бензин,60,27,3,2919,д. Пятигорск
d7b4ee09-8963-4555-896d-c214be0438e1,Юридическое лицо,Нет,Да,Да,Дизель,110,120,11,6011,п. Бугульма
6bfcc667-9671-46c2-ad31-638d466dd575,Физическое лицо,Нет,Да,Нет,Бензин,56,34,7,1877,п. Шенкурск
1f6e8fe0-fba3-4aec-985e-55b5f661bb62,Физическое лицо,Да,Нет,Нет,Дизель,49,21,3,3964,с. Лесной (Сверд.)
01dce5db-6c98-4491-bf9c-08377b0415ef,Физическое лицо,Да,Да,Нет,Бензин,40,28,5,2357,д. Лазаревское
1a418775-0b1b-4031-8fd8-6e4fb22d228f,Юридическое лицо,Нет,Да,Да,Дизель,90,116,6,8816,п. Воронеж
7f4f7cce-dda6-415f-9d5f-c9286c620629,Физическое лицо,Да,Нет,Нет,Бензин,55,34,10,3033,ст. Сарапул
8efcadda-fa7f-4a06-a31b-631a7b852679,Физическое лицо,Да,Да,Нет,Бензин,50,21,6,3888,к. Чехов
a0b1c99f-7849-4b4c-8eba-fe8989c3f2b8,Физическое лицо,Нет,Нет,Нет,Бензин,69,27,10,2780,г. Ейск
ab586212-0216-4fc5-8957-2673cf7c5383,Физическое лицо,Да,Нет,Нет,Бензин,60,32,4,3860,клх Краснотурьинск
b9ee5dea-d9a6-4bec-ae55-9f3a05ed39f6,Физическое лицо,Да,Нет,Нет,Дизель,40,27,7,2185,ст. Хасавюрт
a4dc99f3-7976-4332-8283-b864b9f56621,Физическое лицо,Нет,Нет,Нет,Бензин,52,43,7,1664,ст. Красноуфимск
ce97809e-60e8-411b-b67f-e8694ced4bae,Физическое лицо,Да,Нет,Нет,Бензин,66,37,6,1913,г. Ведено
cfaafa26-b184-49b3-9c61-8123761cd478,Физическое лицо,Нет,Нет,Нет,Дизель,45,25,5,2893,д. Нальчик
417c7dbd-4e05-4b1b-8fbb-5dd6d4b77df9,Физическое лицо,Нет,Нет,Нет,Дизель,52,38,8,2962,к. Тамбов
f23cfe66-8dfe-4719-971e-d88c6a4444c8,Физическое лицо,Да,Нет,Нет,Бензин,52,36,8,3195,п. Валаам
70542169-582e-468c-ba93-0d686cf65263,Физическое лицо,Да,Нет,Нет,Бензин,64,40,5,3582,г. Мыс Шмидта
ee2d9c6d-8c36-405f-8da0-382096a5b451,Физическое лицо,Нет,Нет,Нет,Бензин,40,40,2,1611,с. Серебряные Пруды
c9789f40-709c-4722-99af-1b50490629ac,Физическое лицо,Нет,Нет,Нет,Бензин,57,43,6,3376,г. Таганрог
7fc9e2a0-ec68-48ca-9ea8-ad62ff1e83d1,Физическое лицо,Да,Нет,Нет,Дизель,63,39,7,3337,клх Мокшан
ee8fd990-f939-41bd-ab2b-dd0dd37f5cd8,Физическое лицо,Да,Нет,Нет,Дизель,64,45,7,3896,к. Богучар
98ef7f52-fe7c-4dd1-bed2-e21fd5cfc876,Физическое лицо,Да,Нет,Нет,Бензин,42,20,6,2859,д. Россошь
e5a94a55-db13-4cce-89c7-1cd25ab62bdc,Физическое лицо,Нет,Нет,Нет,Бензин,44,34,9,2213,п. Владикавказ
5394e291-fab0-42f5-9bb7-f5a22286dd9f,Физическое лицо,Да,Нет,Нет,Бензин,51,48,3,2386,с. Красновишерск
c68a34d9-7de4-42c8-98cd-b74c1cde85d2,Юридическое лицо,Нет,Да,Да,Дизель,88,106,7,6548,д. Кедровый
6748d296-8f1c-4280-b244-2048640acbbc,Физическое лицо,Да,Да,Нет,Бензин,69,47,2,3048,д. Пермь
e111ac38-8855-4412-acba-10ef06251ee3,Физическое лицо,Да,Нет,Нет,Дизель,51,44,5,3534,клх Токма
129b1f38-f687-4f0b-b8db-a9f3757d6ca7,Юридическое лицо,Нет,Да,Да,Дизель,108,76,19,9364,п. Баргузин
c0e6474f-b95e-4350-a6e9-4fe9e68a2c34,Юридическое лицо,Нет,Да,Да,Газ,95,114,6,14545,с. Улан-Удэ
21b99c74-f937-4c45-b45b-812d8ff81722,Физическое лицо,Нет,Да,Нет,Бензин,55,36,8,2220,с. Ангарск
f5b488e6-d56d-4519-8e08-21ab95511e94,Физическое лицо,Да,Да,Нет,Бензин,51,22,7,2437,с. Арзамас
f771e90e-87ae-4724-9755-ebb2217119a6,Юридическое лицо,Нет,Да,Да,Газ,101,94,9,5880,п. Малоярославец
ce756c42-0288-4b99-a061-e41a931673df,Физическое лицо,Да,Да,Нет,Дизель,47,45,2,2649,ст. Ярославль
ff5bd45d-902d-4bb6-8860-072a2506b829,Физическое лицо,Да,Нет,Нет,Дизель,51,38,8,1788,к. Кунгур
d9b3eb32-d146-408e-8ce6-217264107477,Физическое лицо,Да,Нет,Нет,Бензин,69,23,10,3479,с. Серов
f03cc3cf-2ab9-4077-9e6b-b193c6009f9c,Физическое лицо,Да,Нет,Нет,Бензин,47,40,6,3099,к. Шамары
6adddea9-ab8f-4781-8db3-4b3cd2a33719,Юридическое лицо,Нет,Да,Да,Бензин,117,103,14,10291,г. Цимлянск
897e585f-4f9c-413e-a815-d07aac71dfd0,Физическое лицо,Да,Нет,Нет,Бензин,51,25,5,2770,с. Хабаровск
507756c1-9e95-48df-b46e-e47cdf0c1d0b,Физическое лицо,Да,Нет,Нет,Дизель,44,36,5,2066,клх Кущевская
73ca80b6-a572-4d3f-963e-ec73fb9ffb74,Физическое лицо,Нет,Нет,Нет,Бензин,46,46,10,2158,г. Игнашино
1526b0a8-de09-408b-bf14-ff2795388558,Юридическое лицо,Нет,Да,Да,Дизель,92,103,15,10214,клх Мончегорск
ed3ead84-6814-45bf-a134-a8a5f5d50a28,Физическое лицо,Да,Нет,Нет,Бензин,69,44,4,2632,клх Павловская
f6c9f4e5-67ed-4925-92d4-67c9e2f3fda2,Физическое лицо,Нет,Нет,Нет,Бензин,40,24,4,2448,п. Ханты-Мансийск
44698441-25d4-4ddf-b86f-f1475ef0e8ac,Физическое лицо,Да,Нет,Нет,Бензин,41,41,2,3060,г. Мытищи
43526e84-b094-4609-979c-5eea14d8f6fc,Физическое лицо,Нет,Да,Нет,Дизель,57,25,10,1727,с. Новокузнецк
012d0a89-6b58-4ab4-9ba3-d2cb2a69b592,Физическое лицо,Да,Нет,Нет,Бензин,43,24,4,3960,г. Городовиковск
1e6d938b-daf4-4d53-8326-c4d8e7fc501f,Физическое лицо,Да,Нет,Нет,Бензин,44,23,3,2920,к. Череповец
35730e23-18a5-48a7-a178-97bb5580bd7e,Физическое лицо,Да,Нет,Нет,Дизель,55,34,7,3244,п. Вуктыл
69180457-4475-4da5-a1d3-8a285d059a68,Физическое лицо,Да,Нет,Нет,Бензин,45,25,10,2890,д. Новороссийск
308d75ec-74bf-4823-9ccf-9bb8e2906395,Физическое лицо,Да,Нет,Нет,Дизель,62,29,5,3619,г. Алдан
71c0ffc3-5537-4781-8ecf-5afa59ea56db,Физическое лицо,Да,Нет,Нет,Бензин,65,50,10,3510,ст. Абинск
3ff39f23-0e79-4a77-8a83-8f916f20c9ae,Физическое лицо,Нет,Нет,Нет,Дизель,62,22,2,3767,д. Калевала
fe1c632a-1f7e-478e-9043-6fba51ae6a8d,Физическое лицо,Нет,Нет,Нет,Бензин,59,28,10,3300,клх Курильск
08a735a4-cce7-4cce-9268-f46233bfe810,Физическое лицо,Нет,Нет,Нет,Бензин,61,40,3,1800,клх Грозный
7d162445-1bc6-4be2-9abf-5b690cc7f239,Физическое лицо,Нет,Нет,Нет,Дизель,48,23,7,3234,д. Малая Вишера
23b3ccda-67cb-4c82-a421-e194dadaa230,Физическое лицо,Да,Нет,Нет,Бензин,56,39,10,2229,г. Анива
6d037bf5-d25a-4697-ae2d-9cda491a5479,Физическое лицо,Да,Нет,Нет,Бензин,49,22,2,3742,г. Красноселькуп
c56e4059-9453-40ee-9da3-ff02b0f748a1,Физическое лицо,Да,Нет,Нет,Бензин,47,43,5,3015,с. Александров
e156a3e7-730e-4160-bd42-6258dfd0f001,Физическое лицо,Нет,Да,Нет,Дизель,47,22,9,3476,г. Долинск
7a22e07e-71a2-4376-a29f-a76b9864c421,Юридическое лицо,Нет,Да,Да,Бензин,147,86,19,5024,ст. Сухиничи
286d7a0e-50bc-4483-a893-45f17afbc31b,Юридическое лицо,Нет,Да,Да,Дизель,105,76,10,12097,ст. Хасавюрт
54edffb8-75de-4ec0-a899-8426933db208,Физическое лицо,Да,Нет,Нет,Бензин,62,30,9,3209,с. Токсово
12c2fee7-d072-42b2-96ed-b39b890cebe5,Физическое лицо,Да,Нет,Нет,Бензин,65,46,10,3108,д. Губкин
1335899a-f89c-4c4b-a62e-ca4a493ee8f8,Юридическое лицо,Нет,Да,Да,Газ,93,90,15,13521,с. Ербогачен
743507c4-06f8-4d2c-a0fe-053227711169,Физическое лицо,Да,Нет,Нет,Бензин,49,37,10,3015,ст. Шатки
2c8e8ccd-5746-43ee-9e46-cc7021a7f6e4,Физическое лицо,Да,Нет,Нет,Бензин,64,26,6,3215,клх Усть-Кулом
829d1d98-b4fd-4708-a991-895541dfef91,Физическое лицо,Нет,Нет,Нет,Бензин,50,37,6,2855,с. Кашира
1129ab2a-e9a5-4b06-af28-0509431b4f2f,Юридическое лицо,Нет,Да,Да,Газ,96,95,9,13892,п. Луховицы
df26cf5c-d079-49bd-9961-f0f9e6fd70c0,Юридическое лицо,Нет,Да,Да,Дизель,85,96,17,6275,г. Буйнакск
6c0eabb1-db71-4fef-a0a3-7bca1cdeb764,Физическое лицо,Да,Нет,Нет,Бензин,53,24,2,1871,г. Красновишерск
f00b637f-754e-4367-a25b-8ec8227672cd,Физическое лицо,Да,Нет,Нет,Бензин,44,23,10,2273,д. Чикола
860f6960-0445-4077-85ba-9b11425486a0,Физическое лицо,Да,Нет,Нет,Дизель,50,38,7,2260,к. Шатура
543f6593-be2e-43c9-bb1b-9517834fcaff,Физическое лицо,Да,Да,Нет,Бензин,63,36,9,3914,п. Любань
ce116120-2e32-4772-bc2b-89811a179da4,Физическое лицо,Нет,Нет,Нет,Дизель,49,48,7,1585,ст. Верхотурье
3f852e6c-e36c-48bb-91ac-fef32aa7f797,Физическое лицо,Нет,Нет,Нет,Бензин,47,27,3,3754,клх Майкоп
b57fac4b-86bf-4c71-a6e6-c28ca2727e42,Физическое лицо,Да,Нет,Нет,Бензин,64,25,10,2486,ст. Кырен
41ddfaba-8b78-4683-aaab-69dc104bc43e,Физическое лицо,Нет,Нет,Нет,Дизель,53,47,2,2267,д. Туруханск
f161a7ca-9419-48ad-b6b9-c301ae2e08c3,Юридическое лицо,Нет,Да,Да,Бензин,120,89,12,9947,клх Рославль
1d8a48da-f116-4509-aa51-648887c34c3d,Физическое лицо,Да,Да,Нет,Дизель,68,39,3,3863,к. Домбай
f39aa575-4b4f-4fa2-b66e-14555bcd2dca,Юридическое лицо,Нет,Да,Да,Газ,143,110,14,5870,ст. Неплюевка
f20383b5-bfb3-4682-afda-d6d53e1c69af,Физическое лицо,Да,Да,Нет,Бензин,48,49,9,3586,к. Архангельск
a765a962-20f6-42f6-a47f-bd32b8c1e535,Юридическое лицо,Нет,Да,Да,Газ,140,92,9,8661,с. Листвянка (Иркут.)
21f83229-fe56-4e2d-ba78-a9fbc8969ffb,Юридическое лицо,Нет,Да,Да,Газ,147,80,19,7309,клх Сосьва (Хант.)
a5713454-2312-4d76-921c-728c7b9d4fd2,Юридическое лицо,Нет,Да,Да,Газ,130,94,9,11451,клх Тура
415dafaa-2f49-42e4-bdb6-2a90abac3622,Физическое лицо,Нет,Нет,Нет,Бензин,62,20,2,2658,клх Сладково
f6b7a9fe-f774-46cd-aaab-8e94d3d37ce5,Физическое лицо,Да,Нет,Нет,Бензин,68,20,2,1723,д. Саров (Морд.)
020cef89-5c5f-4111-bc5e-529f8601c958,Физическое лицо,Нет,Нет,Нет,Бензин,60,48,5,2950,г. Приозерск
942766f4-ae1c-428e-80d0-4ab70b180a3c,Физическое лицо,Да,Да,Нет,Бензин,46,39,10,3162,к. Каменск-Шахтинский
c7c6e598-a908-4219-b028-8efa7bce5e1a,Физическое лицо,Да,Нет,Нет,Дизель,55,26,4,2390,с. Змеиногорск
9e3c2684-0e6e-465d-98e4-eadb3eea27d3,Физическое лицо,Да,Нет,Нет,Дизель,65,29,5,3504,п. Йошкар-Ола
d9d8aecf-82be-497c-9719-464c9b8aadd4,Физическое лицо,Нет,Нет,Нет,Бензин,47,50,7,1525,к. Абинск
ff7bf94a-8d64-4987-b0c3-a9d381b072b9,Юридическое лицо,Нет,Да,Да,Дизель,149,78,14,12351,г. Рыбинск
c949b226-57c2-448a-9d45-529ec4413c82,Физическое лицо,Нет,Нет,Нет,Бензин,41,44,8,1697,д. Воткинск
ca15bf7c-8327-4ee0-a117-b14e4381ad20,Физическое лицо,Нет,Нет,Нет,Бензин,53,31,2,3077,г. Серпухов
39928e85-b831-445a-bb9f-6625da588edd,Физическое лицо,Да,Нет,Нет,Бензин,58,42,6,1979,клх Ардон
64bf807b-11ad-469f-8302-d05f17f3de9a,Физическое лицо,Да,Нет,Нет,Бензин,58,37,5,2278,п. Дагомыс
5797c45b-e73b-4ca5-8d72-c15ad5937254,Физическое лицо,Да,Нет,Нет,Бензин,51,38,2,2004,с. Верхотурье
2aa30709-f0da-4f61-8112-58c7d8b3b67c,Физическое лицо,Да,Нет,Нет,Дизель,53,42,10,3976,д. Нальчик
eb0e5946-f7c2-4081-9adc-dda67e2c7952,Физическое лицо,Нет,Нет,Нет,Бензин,60,23,6,2142,клх Октябрьское (Хант.)
4933419c-2ea5-4017-b7db-cd6ac26225d7,Физическое лицо,Да,Нет,Нет,Бензин,42,33,9,2253,г. Ишим
32fa8190-e64c-4bb0-bef0-72ce80a2bba7,Физическое лицо,Да,Да,Нет,Дизель,63,25,7,3445,с. Мичуринск
12df1cdc-08dc-4cf6-8a7b-c5fd2e85d913,Физическое лицо,Да,Нет,Нет,Дизель,44,47,4,2309,к. Темрюк
eb06b1fb-8cfa-45a4-b7e1-c36785ed5aca,Физическое лицо,Да,Нет,Нет,Дизель,48,37,8,2082,г. Середниково
86efb376-aab4-4251-9e58-106037b547da,Юридическое лицо,Нет,Да,Да,Дизель,107,88,14,9603,ст. Корсаков
ca925b87-5ca4-4a36-8e40-a166159d8f06,Физическое лицо,Да,Нет,Нет,Дизель,54,27,4,1932,с. Лазаревское
abe48c19-da25-47ef-8ab6-b95339261d26,Физическое лицо,Да,Да,Нет,Бензин,41,21,8,2957,клх Шадринск
12e851b0-1379-45d9-aa46-0609355c9385,Юридическое лицо,Нет,Да,Да,Дизель,145,101,18,5113,п. Лесной (Сверд.)
f952783d-a221-4bfe-8e8b-b1f9ca8796af,Физическое лицо,Нет,Нет,Нет,Дизель,56,49,10,3140,ст. Черняховск
a7ce702a-5231-4b6a-b335-f97a2ef10e79,Физическое лицо,Да,Нет,Нет,Дизель,45,50,3,2422,с. Обнинск
957cfdc0-eab5-460f-a8ee-dd6deb5aead9,Юридическое лицо,Нет,Да,Да,Газ,110,91,15,8802,п. Усолье Сибирское
210c1cd0-452f-4db5-8e45-259cc3c26e67,Юридическое лицо,Нет,Да,Да,Дизель,111,97,12,10595,к. Пушкин
da32313c-7159-45d2-a493-1074970633b2,Физическое лицо,Нет,Нет,Нет,Бензин,61,33,4,3121,ст. Асино
81e3d80c-8e3a-4089-b025-d0dbbf04f934,Физическое лицо,Да,Нет,Нет,Бензин,56,28,9,2515,ст. Стерлитамак
c0fd1d69-9cb4-4784-94af-893abab46e17,Физическое лицо,Да,Да,Нет,Дизель,44,33,6,2223,д. Беслан
a5362da8-11e2-4646-b7e0-2fd6a2290fa2,Юридическое лицо,Нет,Да,Да,Дизель,108,110,19,14337,г. Быково (метеост.)
9ea0a2fa-bffc-45bc-b701-a606e6bd7c2c,Физическое лицо,Нет,Да,Нет,Бензин,57,21,5,1518,с. Арсеньев
7934e49f-731a-4611-8f52-3676c83891a9,Физическое лицо,Нет,Нет,Нет,Бензин,56,26,10,2049,с. Лысьва
ecaef67a-879c-4d0f-aaae-748d6fedd6b5,Физическое лицо,Да,Да,Нет,Дизель,42,34,10,1920,ст. Якутск
7de5c9b7-bd02-4b6b-97b0-e8b889a6f414,Физическое лицо,Да,Нет,Нет,Бензин,65,49,6,1984,ст. Невьянск
b890f6bf-bb27-4304-830e-bf80e3c47f8c,Юридическое лицо,Нет,Да,Да,Бензин,137,92,20,5614,ст. Красноселькуп
27e2dac9-722f-4a9d-b222-45497f1886e7,Физическое лицо,Да,Нет,Нет,Бензин,50,27,7,1631,п. Великие Луки
d5b5afd3-0458-4ba5-bba7-0d01d52e49c3,Физическое лицо,Да,Да,Нет,Бензин,65,27,4,2388,к. Костомукша
1493a551-f677-4eb0-bc38-b8ef65ace94e,Физическое лицо,Нет,Нет,Нет,Дизель,40,39,7,2121,ст. Сарапул
ba812baa-61c4-4fc2-a693-ab112abd1e27,Физическое лицо,Нет,Нет,Нет,Дизель,65,48,5,2830,д. Назрань
d4a0f910-356a-4b4b-84a1-c2b17383b50e,Физическое лицо,Да,Нет,Нет,Дизель,41,33,9,3719,к. Верещагино (Перм.)
602e299c-ec80-47c2-8544-886edff2aaa3,Юридическое лицо,Нет,Да,Да,Газ,90,94,12,11150,ст. Бузулук
f46f0ae4-d02e-4c89-903b-3988b3768f91,Физическое лицо,Нет,Нет,Нет,Бензин,63,22,6,3188,п. Диксон
e2d64f9a-9e5e-44f5-aae8-4d1a1d2063c8,Юридическое лицо,Нет,Да,Да,Дизель,112,79,14,14429,к. Комсомольск-на-Амуре
1c900892-09f8-4324-b5ad-91f990922fd8,Физическое лицо,Нет,Нет,Нет,Бензин,60,22,5,1828,г. Избербаш
9ac7b2bb-d532-44e3-89d5-71f0f4587fe7,Физическое лицо,Да,Нет,Нет,Дизель,59,34,7,2835,с. Бавлы
0e2ae395-a1d4-4eee-9883-56a3eba0b056,Физическое лицо,Да,Нет,Нет,Бензин,61,47,2,2983,к. Азов (Рост.)
1d0a7fd1-cd87-4c39-b44e-941ca5aa10c4,Физическое лицо,Да,Нет,Нет,Дизель,44,48,8,3247,ст. Балашиха
9532c157-a4bc-470f-8a62-0780c7bf8ad5,Физическое лицо,Да,Нет,Нет,Бензин,61,47,4,2475,к. Йошкар-Ола
3f8c3d2e-f362-4963-a8d7-805d3ea9ba85,Физическое лицо,Да,Нет,Нет,Дизель,45,34,2,3903,с. Лабытнанги
a6bd52c3-3ea7-4873-a91a-371a25fa727c,Физическое лицо,Да,Нет,Нет,Бензин,67,38,7,3185,клх Кырен
770e3e78-8629-49b3-9266-22a3601a2e20,Физическое лицо,Да,Нет,Нет,Бензин,65,50,10,2824,к. Прохладный
33a708c2-2bff-46d6-8423-ebbaf46672c9,Физическое лицо,Да,Нет,Нет,Дизель,55,21,6,2414,п. Казань
9694d369-65ce-4b52-ace7-f81c86228c9b,Физическое лицо,Нет,Нет,Нет,Бензин,64,42,10,2509,к. Соликамск
145d51f9-7735-4543-be75-e7db2a46bddd,Физическое лицо,Да,Нет,Нет,Бензин,48,32,2,1767,к. Кингисепп
587456c2-3966-4d74-af4e-cf098b4da4a7,Физическое лицо,Да,Нет,Нет,Бензин,49,31,7,1969,ст. Калининград
a3df1e3d-4492-4cf7-a44d-1affbe188ed7,Физическое лицо,Да,Нет,Нет,Дизель,53,22,5,3884,д. Осташков
6e8e5eeb-5599-49f2-bc27-889168ae43f5,Физическое лицо,Нет,Да,Нет,Бензин,41,46,3,3661,с. Апатиты
edd207e9-2394-4e75-816a-cc54717a7353,Физическое лицо,Да,Нет,Нет,Дизель,67,24,5,3022,п. Серафимович
6830c498-0e72-455d-948b-baff0fd8d4aa,Физическое лицо,Да,Нет,Нет,Бензин,56,49,10,2546,с. Биробиджан
f5797b33-3066-4718-b52f-1b1ee0249136,Физическое лицо,Нет,Да,Нет,Бензин,45,34,3,3990,ст. Апрелевка
86c2227e-497e-44ea-90e1-33e19f5b7eb7,Физическое лицо,Да,Нет,Нет,Бензин,44,44,6,1847,г. Новый Оскол
8152570f-723c-4cfa-a1d7-79367e7a0df8,Физическое лицо,Нет,Да,Нет,Дизель,56,32,6,3632,п. Белорецк
48a91488-3efb-4747-874c-c23cb2e571cc,Физическое лицо,Да,Нет,Нет,Дизель,62,25,7,3975,клх Курумкан
6b27c8e8-26b6-4f4c-a088-3abb3a07eb56,Физическое лицо,Да,Нет,Нет,Бензин,67,31,5,3809,д. Краснотурьинск
b5ef2d88-c9a7-442c-a73c-38ea5cc9114d,Физическое лицо,Да,Нет,Нет,Бензин,54,37,2,2318,д. Белогорск (Амур.)
9a33b45d-bb15-488f-8b48-5e9c628031e2,Физическое лицо,Нет,Да,Нет,Бензин,52,38,6,3491,с. Дивногорск
131bd439-66f7-4d2d-b406-a5f1bff3fc9f,Физическое лицо,Да,Нет,Нет,Дизель,48,32,10,3043,к. Осташков
255b2d2c-4a75-4324-82ef-c8cc7d8e1ce4,Юридическое лицо,Нет,Да,Да,Дизель,94,67,19,12785,г. Валаам
3c21e8a2-0f56-47ab-a134-58f5c3f535d9,Физическое лицо,Да,Нет,Нет,Дизель,55,35,4,2028,п. Балтийск
d47c738f-f1e8-4328-a221-56352f5b8551,Физическое лицо,Да,Нет,Нет,Дизель,62,25,8,2673,к. Анива
c2fc376e-3b07-40d6-8129-bd198120a5bf,Физическое лицо,Да,Нет,Нет,Бензин,47,31,4,1751,к. Кудымкар
488a013c-7fce-4357-b194-20a4e21e8a3d,Физическое лицо,Да,Нет,Нет,Дизель,70,20,10,1951,д. Кисловодск
48413244-04ea-4fa6-8a4e-9ab9d535fe8a,Юридическое лицо,Нет,Нет,Да,Газ,139,83,17,11878,п. Краснокамск
d0045dbe-da92-46bd-8aba-6a7a99221e14,Физическое лицо,Да,Нет,Нет,Бензин,59,40,10,2685,г. Махачкала
688ac506-9210-4349-ae4c-112009ca5e34,Физическое лицо,Да,Нет,Нет,Дизель,47,34,9,2341,п. Середниково
27b732f3-8824-46fd-9515-b41fb4dae430,Физическое лицо,Да,Да,Нет,Бензин,60,42,10,2419,д. Тарко-Сале
81940ae5-3de8-4df3-bbab-b49bb5bea2c0,Юридическое лицо,Нет,Да,Да,Газ,146,90,5,11040,с. Раменское
08b8b838-0672-46c7-84eb-48c2faa4cae0,Юридическое лицо,Нет,Да,Да,Дизель,112,81,10,5006,клх Андреаполь
c8f8636b-6476-483a-9509-b2082484782b,Физическое лицо,Да,Нет,Нет,Бензин,54,27,6,2671,д. Хоста
3eb6bafa-be7e-494f-b8f8-f17f769cea8e,Физическое лицо,Да,Нет,Нет,Дизель,65,26,8,1604,г. Кашира
782c04f2-6b75-4d69-be89-afaf0e6945ac,Юридическое лицо,Нет,Да,Да,Дизель,81,95,9,10292,к. Радужный
de79d615-b311-41ad-a9a3-94c6ab0dc659,Физическое лицо,Нет,Нет,Нет,Дизель,48,27,5,3057,с. Железногорск(Курск.)
4d46cf49-da75-4d75-a13b-e853b93a18a3,Физическое лицо,Да,Нет,Нет,Бензин,43,35,10,1634,ст. Каргасок
c5c0ec9c-cd5d-4bed-93df-bfd1d31d1729,Физическое лицо,Да,Нет,Нет,Дизель,65,47,8,2313,г. Апрелевка
13a6f81a-797a-42d3-a189-ab5e759c6452,Юридическое лицо,Нет,Да,Да,Дизель,137,75,19,10648,д. Катав-Ивановск
7dd461f3-ad38-4d93-9f18-a5573deb39ad,Физическое лицо,Да,Нет,Нет,Бензин,63,31,2,2195,г. Кулунда
76cf5dad-a1f9-4a78-a782-a32917daf78b,Физическое лицо,Да,Нет,Нет,Дизель,69,36,10,3195,клх Сладково
d6ad44b4-1e8d-49b6-bca4-6b6df002c87f,Физическое лицо,Да,Нет,Нет,Бензин,46,45,5,2602,клх Мичуринск
7f7c6d26-91d6-4b3d-8ee9-d0e9f7f04206,Физическое лицо,Да,Нет,Нет,Бензин,68,30,2,2694,п. Березники
fcf908d9-3007-4acf-af41-668b6ad2c64c,Физическое лицо,Нет,Нет,Нет,Дизель,47,28,2,1535,ст. Когалым
242a2f13-ca3f-4398-baff-0c06a0e901cb,Юридическое лицо,Нет,Да,Да,Дизель,82,117,19,8940,д. Осташков
a0b7193c-efc0-4a66-bcac-fe034a44a6d1,Физическое лицо,Нет,Нет,Нет,Бензин,62,42,6,1704,клх Комсомольск-на-Амуре
d8c75990-e054-4f8c-a856-f0ac0a0f3ee6,Юридическое лицо,Нет,Да,Да,Газ,82,82,10,13890,п. Сургут (Хант.)
c25ad38b-611c-4a08-88c9-f1da0495a887,Физическое лицо,Да,Нет,Нет,Бензин,41,23,3,1955,д. Оленегорск (Якут.)
1fee2423-3a82-4ea4-9b07-5d752f64632e,Физическое лицо,Да,Да,Нет,Дизель,52,32,2,3991,п. Йошкар-Ола
6447b702-fb15-4ca7-ae9a-73403eb34291,Физическое лицо,Нет,Нет,Нет,Бензин,46,40,6,3287,п. Щелково
2870ce86-dade-4372-ba93-1dfd485a6422,Юридическое лицо,Нет,Да,Да,Газ,95,115,14,6442,п. Тикси
8a4fe885-ceb2-47ac-a9a5-e82c116bcab8,Физическое лицо,Да,Нет,Нет,Бензин,49,33,2,1712,с. Углич
48d4b07d-090c-4773-97c7-0511d4aa573c,Физическое лицо,Нет,Нет,Нет,Бензин,54,45,4,3062,г. Таганрог
bc5c3c6a-9e25-4b66-9b17-f0b90be00a82,Юридическое лицо,Нет,Да,Да,Дизель,138,87,13,12604,клх Ростов-на-Дону
62211ad6-1e4b-4095-b04d-e52227e96c93,Физическое лицо,Нет,Да,Нет,Бензин,60,41,4,2328,с. Охотск
dd3d9087-1269-4ed4-8e7e-b04f22d7f176,Физическое лицо,Да,Нет,Нет,Бензин,49,32,7,3442,д. Байкальск
3e078cd7-87c6-4ea6-83bf-710a30e5691d,Физическое лицо,Нет,Нет,Нет,Бензин,56,42,6,3716,с. Горячий Ключ
150cc74a-6f93-415a-aca9-e81254c5bec8,Физическое лицо,Да,Нет,Нет,Дизель,58,24,2,2622,г. Уэлен
95340026-fb39-4f2f-90ad-4d6dd5ab827e,Физическое лицо,Да,Нет,Нет,Дизель,56,30,7,3481,д. Агинское (Забайк.)
c731eb4c-604d-42e9-a63b-3bfe7a5344d0,Физическое лицо,Да,Нет,Нет,Бензин,63,41,2,2732,ст. Нерчинск
4bb16d37-4bce-4fa0-9b6f-314a0011a0d1,Юридическое лицо,Нет,Да,Да,Дизель,81,63,11,12917,к. Томари
8b2a01a0-73aa-4a9f-acc9-619e47dff78c,Физическое лицо,Да,Нет,Нет,Бензин,49,28,7,2810,клх Приморско-Ахтарск
