client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region,portrait_name
0b98a8f5-a55f-4ab9-a2d5-c2f342ba2c5d,Физическое лицо,Да,Нет,Нет,Бензин,58,39,8,2147,ст. Уссурийск,Постоянный клиент
f1963d5c-b414-431c-ae36-7fcbb524e912,Юридическое лицо,Нет,Да,Да,Бензин,106,119,18,14338,д. Невельск,Грузоперевозчик
54540bc1-bdfc-4f00-b2a7-5022c5ef02b6,Физическое лицо,Да,Нет,Нет,Бензин,70,48,10,3815,с. Рыльск,Постоянный клиент
a4ed389d-9e80-496f-87ac-5c4a3430f3a7,Физическое лицо,Да,Да,Нет,Бензин,67,47,8,3564,п. Аша,Постоянный клиент
e29b06c3-40e9-4c07-8d60-e91bf77d3e2b,Физическое лицо,Да,Нет,Нет,Бензин,45,49,2,2799,п. Шенкурск,Эко-клиент
29e1f0f8-a577-4752-9b83-7581ba33b34d,Физическое лицо,Да,Нет,Нет,Дизель,70,27,4,3229,г. Арзамас,Эко-клиент
130850a2-85aa-48fc-8a3e-611102ee832f,Физическое лицо,Нет,Нет,Нет,Дизель,64,28,6,3648,п. Калач-на-Дону,Эко-клиент
49dae391-d369-4a29-b1c6-3961722db520,Физическое лицо,Да,Нет,Нет,Бензин,60,41,10,3102,п. Буйнакск,Постоянный клиент
a1791a77-3db3-4523-bd2c-4a9fa0fb584b,Физическое лицо,Да,Нет,Нет,Бензин,52,37,8,2190,к. Териберка,Постоянный клиент
605d35c0-93eb-4c29-ad5b-998227bc2fc5,Физическое лицо,Нет,Нет,Нет,Бензин,63,48,6,2813,п. Мценск,Постоянный клиент
4f9c3a2a-d686-4437-a464-e9f9f5669874,Физическое лицо,Да,Нет,Нет,Бензин,51,35,10,3096,клх Сладково,Постоянный клиент
aad5ebc3-c910-40fa-b31d-936b6fa47619,Физическое лицо,Да,Нет,Нет,Бензин,55,37,9,2000,г. Верхоянск,Постоянный клиент
777e48c1-5983-408d-8e0c-f523e219f691,Физическое лицо,Да,Нет,Нет,Бензин,65,43,10,2691,д. Истра,Постоянный клиент
89aa84d9-87ac-40a7-bc73-8a510c8f63d7,Физическое лицо,Нет,Нет,Нет,Дизель,57,49,3,1581,г. Печенга,Эко-клиент
9b2df457-cebe-4513-9c35-1383ec0ee0eb,Юридическое лицо,Нет,Да,Да,Бензин,150,102,16,8304,клх Салават,Грузоперевозчик
fdf2fa01-7cd7-4f47-b2b1-cb1182d2c3b0,Физическое лицо,Да,Нет,Нет,Дизель,62,27,9,2030,п. Ессентуки,Постоянный клиент
32ff8e52-5a5a-4136-b6a2-26690ba4b392,Юридическое лицо,Нет,Да,Да,Дизель,115,113,12,13552,к. Ряжск,Грузоперевозчик
4dcb40b4-1e48-460b-b6df-ffb1239727a4,Физическое лицо,Да,Нет,Нет,Бензин,48,48,2,3516,к. Улан-Удэ,Эко-клиент
70cd739e-34fc-4695-bf96-2c9035a49d7e,Физическое лицо,Да,Нет,Нет,Бензин,70,50,2,2680,к. Новомосковск,Эко-клиент
9a7a4280-7042-44d1-82aa-c1515fbf8c48,Физическое лицо,Да,Нет,Нет,Бензин,44,41,4,2455,к. Пушкин,Постоянный клиент
6fa0af8f-e79c-443d-a285-75da387731dd,Физическое лицо,Нет,Нет,Нет,Бензин,52,35,9,2919,с. Мытищи,Постоянный клиент
a0acd8ec-83cb-4711-b73f-8890b7cfbfbc,Физическое лицо,Да,Нет,Нет,Бензин,58,28,8,3822,г. Певек,Постоянный клиент
1b75b7b8-e408-4148-ad79-1f2edbce7bba,Физическое лицо,Да,Нет,Нет,Бензин,49,20,2,2487,ст. Усмань,Редкий клиент
57b43f20-2c9c-4032-bc93-4d6957be1b3a,Физическое лицо,Нет,Нет,Нет,Бензин,55,36,6,3864,с. Славгород,Постоянный клиент
715b899b-1531-48f3-9ece-ea77dd9d3202,Физическое лицо,Да,Нет,Нет,Бензин,62,41,6,3825,п. Пушкино (Моск.),Постоянный клиент
6059d5a4-e8b2-46af-aa3d-5280b45ebd08,Физическое лицо,Да,Нет,Нет,Дизель,55,25,7,1793,ст. Соликамск,Редкий клиент
ac68aba9-a5af-4d4f-bb36-48084a7c3b03,Физическое лицо,Нет,Нет,Нет,Дизель,68,32,8,3217,клх Каневская,Постоянный клиент
c72714db-91be-49ab-9377-5a07bed04291,Физическое лицо,Да,Нет,Нет,Бензин,50,35,2,3311,клх Шерегеш,Эко-клиент
b8575028-d774-441d-b2c3-a54463995e3f,Физическое лицо,Да,Нет,Нет,Бензин,40,30,3,1824,г. Красноярск,Экономный водитель
e374cad0-b89d-4687-b3af-1f48764771a5,Юридическое лицо,Нет,Да,Да,Дизель,118,120,19,13194,клх Алагир,Грузоперевозчик
0ec331c7-fb2a-435b-9c3e-f2235d49d195,Физическое лицо,Да,Нет,Нет,Дизель,42,20,10,2788,клх Королев,Постоянный клиент
94aeb9dc-0a6d-4db7-9666-505fac9fb4d3,Физическое лицо,Нет,Да,Нет,Бензин,40,26,4,2286,ст. Ногинск (Моск.),Экономный водитель
a1c2e4c1-a602-4520-b9ce-5b8470ac7444,Физическое лицо,Да,Нет,Нет,Бензин,44,32,5,1999,д. Жигулевск,Эко-клиент
74c1b4cc-4813-44fa-8e49-4cc2865381e9,Физическое лицо,Да,Нет,Нет,Бензин,63,39,3,3306,клх Кропоткин (Краснод.),Эко-клиент
0f613257-702e-4e0d-8060-07cefb23c375,Физическое лицо,Да,Нет,Нет,Бензин,67,27,7,3999,п. Лысьва,Постоянный клиент
8d79ce4f-0cd6-46f4-a310-3b7ab03f127b,Физическое лицо,Да,Да,Нет,Бензин,42,23,5,3053,п. Снежинск,Эко-клиент
741cea1a-fddd-4914-95c3-1502b9ce6293,Юридическое лицо,Нет,Да,Да,Дизель,150,83,6,11167,ст. Сортавала,Грузоперевозчик
4966be44-2523-4dd3-9ccf-2279d477f215,Физическое лицо,Нет,Нет,Нет,Дизель,61,32,2,2401,клх Калевала,Редкий клиент
df2fae09-8208-4a56-b9a4-3775e338250d,Физическое лицо,Да,Нет,Нет,Дизель,56,48,5,1753,г. Тарко-Сале,Эко-клиент
00918747-0dd2-4d37-a012-699f0b8bb661,Физическое лицо,Нет,Да,Нет,Бензин,47,43,6,3313,с. Руза,Постоянный клиент
405accfd-2764-4a2e-ad5a-c701404ec99a,Физическое лицо,Да,Да,Нет,Дизель,41,38,2,3769,г. Комсомольск-на-Амуре,Эко-клиент
0bd65a12-8887-423a-8c2d-8c4dd3998106,Физическое лицо,Да,Нет,Нет,Бензин,44,20,8,1946,клх Кингисепп,Редкий клиент
1b6a18f4-3519-4d09-9ce7-809011991498,Физическое лицо,Нет,Да,Нет,Бензин,62,49,9,3736,ст. Сорочинск,Постоянный клиент
0badedbc-fabb-4b78-b8a9-c9fda1fd4520,Физическое лицо,Да,Нет,Нет,Бензин,66,28,8,2044,д. Диксон,Постоянный клиент
2fe6d83c-d0bf-4a9b-87ed-9cbebe15b1e1,Физическое лицо,Нет,Нет,Нет,Дизель,40,38,10,1794,ст. Губкинский,Постоянный клиент
7b7a7fa7-7859-44b3-930f-b63808c9c315,Физическое лицо,Да,Нет,Нет,Бензин,45,33,2,1786,г. Яшалта,Редкий клиент
e8db13b9-6315-41ed-88b1-873b5efe7ebf,Физическое лицо,Да,Да,Нет,Бензин,69,35,4,2476,д. Усть-Калманка,Постоянный клиент
5273b046-12cf-46b0-b009-0910b7068af7,Физическое лицо,Да,Нет,Нет,Бензин,70,38,7,1545,д. Оленек,Постоянный клиент
4b133d3d-f7e5-4ba9-be84-0567b30c5ef5,Юридическое лицо,Нет,Да,Да,Дизель,104,82,16,11754,клх Шумиха,Грузоперевозчик
17cc5326-6932-45a6-8aba-6425c4bd5023,Физическое лицо,Да,Нет,Нет,Бензин,56,26,6,2586,ст. Тикси,Эко-клиент
84ab9b2c-a802-4c84-bdca-75e9a9ba1967,Физическое лицо,Да,Нет,Нет,Бензин,59,27,9,2003,к. Находка,Постоянный клиент
d2e9655b-5b39-4b1e-a278-51395cc15698,Физическое лицо,Да,Нет,Нет,Бензин,43,35,8,2298,д. Анива,Постоянный клиент
932c3c0b-2d45-4b33-861c-0f89852ad382,Физическое лицо,Да,Нет,Нет,Бензин,57,26,4,2401,с. Черский,Экономный водитель
a99298bf-f31c-4bac-a881-38734343829e,Физическое лицо,Нет,Да,Нет,Дизель,56,23,4,2919,п. Уфа,Экономный водитель
bc9073dd-6fa6-4803-bf88-40bc04df4ec9,Физическое лицо,Да,Да,Нет,Бензин,68,46,4,2155,г. Сузун,Постоянный клиент
393cd0bf-35ce-4053-93c0-c4efb17dd0ed,Физическое лицо,Да,Нет,Нет,Бензин,60,27,3,2919,д. Пятигорск,Экономный водитель
d7b4ee09-8963-4555-896d-c214be0438e1,Юридическое лицо,Нет,Да,Да,Дизель,110,120,11,6011,п. Бугульма,Грузоперевозчик
6bfcc667-9671-46c2-ad31-638d466dd575,Физическое лицо,Нет,Да,Нет,Бензин,56,34,7,1877,п. Шенкурск,Постоянный клиент
1f6e8fe0-fba3-4aec-985e-55b5f661bb62,Физическое лицо,Да,Нет,Нет,Дизель,49,21,3,3964,с. Лесной (Сверд.),Эко-клиент
01dce5db-6c98-4491-bf9c-08377b0415ef,Физическое лицо,Да,Да,Нет,Бензин,40,28,5,2357,д. Лазаревское,Эко-клиент
1a418775-0b1b-4031-8fd8-6e4fb22d228f,Юридическое лицо,Нет,Да,Да,Дизель,90,116,6,8816,п. Воронеж,Грузоперевозчик
7f4f7cce-dda6-415f-9d5f-c9286c620629,Физическое лицо,Да,Нет,Нет,Бензин,55,34,10,3033,ст. Сарапул,Постоянный клиент
8efcadda-fa7f-4a06-a31b-631a7b852679,Физическое лицо,Да,Да,Нет,Бензин,50,21,6,3888,к. Чехов,Эко-клиент
a0b1c99f-7849-4b4c-8eba-fe8989c3f2b8,Физическое лицо,Нет,Нет,Нет,Бензин,69,27,10,2780,г. Ейск,Постоянный клиент
ab586212-0216-4fc5-8957-2673cf7c5383,Физическое лицо,Да,Нет,Нет,Бензин,60,32,4,3860,клх Краснотурьинск,Постоянный клиент
b9ee5dea-d9a6-4bec-ae55-9f3a05ed39f6,Физическое лицо,Да,Нет,Нет,Дизель,40,27,7,2185,ст. Хасавюрт,Постоянный клиент
a4dc99f3-7976-4332-8283-b864b9f56621,Физическое лицо,Нет,Нет,Нет,Бензин,52,43,7,1664,ст. Красноуфимск,Постоянный клиент
ce97809e-60e8-411b-b67f-e8694ced4bae,Физическое лицо,Да,Нет,Нет,Бензин,66,37,6,1913,г. Ведено,Эко-клиент
cfaafa26-b184-49b3-9c61-8123761cd478,Физическое лицо,Нет,Нет,Нет,Дизель,45,25,5,2893,д. Нальчик,Эко-клиент
417c7dbd-4e05-4b1b-8fbb-5dd6d4b77df9,Физическое лицо,Нет,Нет,Нет,Дизель,52,38,8,2962,к. Тамбов,Постоянный клиент
f23cfe66-8dfe-4719-971e-d88c6a4444c8,Физическое лицо,Да,Нет,Нет,Бензин,52,36,8,3195,п. Валаам,Постоянный клиент
70542169-582e-468c-ba93-0d686cf65263,Физическое лицо,Да,Нет,Нет,Бензин,64,40,5,3582,г. Мыс Шмидта,Постоянный клиент
ee2d9c6d-8c36-405f-8da0-382096a5b451,Физическое лицо,Нет,Нет,Нет,Бензин,40,40,2,1611,с. Серебряные Пруды,Редкий клиент
c9789f40-709c-4722-99af-1b50490629ac,Физическое лицо,Нет,Нет,Нет,Бензин,57,43,6,3376,г. Таганрог,Постоянный клиент
7fc9e2a0-ec68-48ca-9ea8-ad62ff1e83d1,Физическое лицо,Да,Нет,Нет,Дизель,63,39,7,3337,клх Мокшан,Постоянный клиент
ee8fd990-f939-41bd-ab2b-dd0dd37f5cd8,Физическое лицо,Да,Нет,Нет,Дизель,64,45,7,3896,к. Богучар,Постоянный клиент
98ef7f52-fe7c-4dd1-bed2-e21fd5cfc876,Физическое лицо,Да,Нет,Нет,Бензин,42,20,6,2859,д. Россошь,Эко-клиент
e5a94a55-db13-4cce-89c7-1cd25ab62bdc,Физическое лицо,Нет,Нет,Нет,Бензин,44,34,9,2213,п. Владикавказ,Постоянный клиент
5394e291-fab0-42f5-9bb7-f5a22286dd9f,Физическое лицо,Да,Нет,Нет,Бензин,51,48,3,2386,с. Красновишерск,Эко-клиент
c68a34d9-7de4-42c8-98cd-b74c1cde85d2,Юридическое лицо,Нет,Да,Да,Дизель,88,106,7,6548,д. Кедровый,Служебный транспорт
6748d296-8f1c-4280-b244-2048640acbbc,Физическое лицо,Да,Да,Нет,Бензин,69,47,2,3048,д. Пермь,Эко-клиент
e111ac38-8855-4412-acba-10ef06251ee3,Физическое лицо,Да,Нет,Нет,Дизель,51,44,5,3534,клх Токма,Постоянный клиент
129b1f38-f687-4f0b-b8db-a9f3757d6ca7,Юридическое лицо,Нет,Да,Да,Дизель,108,76,19,9364,п. Баргузин,Корпоративный автопарк
c0e6474f-b95e-4350-a6e9-4fe9e68a2c34,Юридическое лицо,Нет,Да,Да,Газ,95,114,6,14545,с. Улан-Удэ,Грузоперевозчик
21b99c74-f937-4c45-b45b-812d8ff81722,Физическое лицо,Нет,Да,Нет,Бензин,55,36,8,2220,с. Ангарск,Постоянный клиент
f5b488e6-d56d-4519-8e08-21ab95511e94,Физическое лицо,Да,Да,Нет,Бензин,51,22,7,2437,с. Арзамас,Постоянный клиент
f771e90e-87ae-4724-9755-ebb2217119a6,Юридическое лицо,Нет,Да,Да,Газ,101,94,9,5880,п. Малоярославец,Служебный транспорт
ce756c42-0288-4b99-a061-e41a931673df,Физическое лицо,Да,Да,Нет,Дизель,47,45,2,2649,ст. Ярославль,Эко-клиент
ff5bd45d-902d-4bb6-8860-072a2506b829,Физическое лицо,Да,Нет,Нет,Дизель,51,38,8,1788,к. Кунгур,Постоянный клиент
d9b3eb32-d146-408e-8ce6-217264107477,Физическое лицо,Да,Нет,Нет,Бензин,69,23,10,3479,с. Серов,Постоянный клиент
f03cc3cf-2ab9-4077-9e6b-b193c6009f9c,Физическое лицо,Да,Нет,Нет,Бензин,47,40,6,3099,к. Шамары,Постоянный клиент
6adddea9-ab8f-4781-8db3-4b3cd2a33719,Юридическое лицо,Нет,Да,Да,Бензин,117,103,14,10291,г. Цимлянск,Грузоперевозчик
897e585f-4f9c-413e-a815-d07aac71dfd0,Физическое лицо,Да,Нет,Нет,Бензин,51,25,5,2770,с. Хабаровск,Эко-клиент
507756c1-9e95-48df-b46e-e47cdf0c1d0b,Физическое лицо,Да,Нет,Нет,Дизель,44,36,5,2066,клх Кущевская,Постоянный клиент
73ca80b6-a572-4d3f-963e-ec73fb9ffb74,Физическое лицо,Нет,Нет,Нет,Бензин,46,46,10,2158,г. Игнашино,Постоянный клиент
1526b0a8-de09-408b-bf14-ff2795388558,Юридическое лицо,Нет,Да,Да,Дизель,92,103,15,10214,клх Мончегорск,Грузоперевозчик
ed3ead84-6814-45bf-a134-a8a5f5d50a28,Физическое лицо,Да,Нет,Нет,Бензин,69,44,4,2632,клх Павловская,Постоянный клиент
f6c9f4e5-67ed-4925-92d4-67c9e2f3fda2,Физическое лицо,Нет,Нет,Нет,Бензин,40,24,4,2448,п. Ханты-Мансийск,Экономный водитель
44698441-25d4-4ddf-b86f-f1475ef0e8ac,Физическое лицо,Да,Нет,Нет,Бензин,41,41,2,3060,г. Мытищи,Эко-клиент
43526e84-b094-4609-979c-5eea14d8f6fc,Физическое лицо,Нет,Да,Нет,Дизель,57,25,10,1727,с. Новокузнецк,Редкий клиент
012d0a89-6b58-4ab4-9ba3-d2cb2a69b592,Физическое лицо,Да,Нет,Нет,Бензин,43,24,4,3960,г. Городовиковск,Эко-клиент
1e6d938b-daf4-4d53-8326-c4d8e7fc501f,Физическое лицо,Да,Нет,Нет,Бензин,44,23,3,2920,к. Череповец,Экономный водитель
35730e23-18a5-48a7-a178-97bb5580bd7e,Физическое лицо,Да,Нет,Нет,Дизель,55,34,7,3244,п. Вуктыл,Постоянный клиент
69180457-4475-4da5-a1d3-8a285d059a68,Физическое лицо,Да,Нет,Нет,Бензин,45,25,10,2890,д. Новороссийск,Постоянный клиент
308d75ec-74bf-4823-9ccf-9bb8e2906395,Физическое лицо,Да,Нет,Нет,Дизель,62,29,5,3619,г. Алдан,Эко-клиент
71c0ffc3-5537-4781-8ecf-5afa59ea56db,Физическое лицо,Да,Нет,Нет,Бензин,65,50,10,3510,ст. Абинск,Постоянный клиент
3ff39f23-0e79-4a77-8a83-8f916f20c9ae,Физическое лицо,Нет,Нет,Нет,Дизель,62,22,2,3767,д. Калевала,Эко-клиент
fe1c632a-1f7e-478e-9043-6fba51ae6a8d,Физическое лицо,Нет,Нет,Нет,Бензин,59,28,10,3300,клх Курильск,Постоянный клиент
08a735a4-cce7-4cce-9268-f46233bfe810,Физическое лицо,Нет,Нет,Нет,Бензин,61,40,3,1800,клх Грозный,Экономный водитель
7d162445-1bc6-4be2-9abf-5b690cc7f239,Физическое лицо,Нет,Нет,Нет,Дизель,48,23,7,3234,д. Малая Вишера,Постоянный клиент
23b3ccda-67cb-4c82-a421-e194dadaa230,Физическое лицо,Да,Нет,Нет,Бензин,56,39,10,2229,г. Анива,Постоянный клиент
6d037bf5-d25a-4697-ae2d-9cda491a5479,Физическое лицо,Да,Нет,Нет,Бензин,49,22,2,3742,г. Красноселькуп,Эко-клиент
c56e4059-9453-40ee-9da3-ff02b0f748a1,Физическое лицо,Да,Нет,Нет,Бензин,47,43,5,3015,с. Александров,Постоянный клиент
e156a3e7-730e-4160-bd42-6258dfd0f001,Физическое лицо,Нет,Да,Нет,Дизель,47,22,9,3476,г. Долинск,Постоянный клиент
7a22e07e-71a2-4376-a29f-a76b9864c421,Юридическое лицо,Нет,Да,Да,Бензин,147,86,19,5024,ст. Сухиничи,Корпоративный автопарк
286d7a0e-50bc-4483-a893-45f17afbc31b,Юридическое лицо,Нет,Да,Да,Дизель,105,76,10,12097,ст. Хасавюрт,Постоянный корпоративный клиент
54edffb8-75de-4ec0-a899-8426933db208,Физическое лицо,Да,Нет,Нет,Бензин,62,30,9,3209,с. Токсово,Постоянный клиент
12c2fee7-d072-42b2-96ed-b39b890cebe5,Физическое лицо,Да,Нет,Нет,Бензин,65,46,10,3108,д. Губкин,Постоянный клиент
1335899a-f89c-4c4b-a62e-ca4a493ee8f8,Юридическое лицо,Нет,Да,Да,Газ,93,90,15,13521,с. Ербогачен,Грузоперевозчик
743507c4-06f8-4d2c-a0fe-053227711169,Физическое лицо,Да,Нет,Нет,Бензин,49,37,10,3015,ст. Шатки,Постоянный клиент
2c8e8ccd-5746-43ee-9e46-cc7021a7f6e4,Физическое лицо,Да,Нет,Нет,Бензин,64,26,6,3215,клх Усть-Кулом,Эко-клиент
829d1d98-b4fd-4708-a991-895541dfef91,Физическое лицо,Нет,Нет,Нет,Бензин,50,37,6,2855,с. Кашира,Постоянный клиент
1129ab2a-e9a5-4b06-af28-0509431b4f2f,Юридическое лицо,Нет,Да,Да,Газ,96,95,9,13892,п. Луховицы,Грузоперевозчик
df26cf5c-d079-49bd-9961-f0f9e6fd70c0,Юридическое лицо,Нет,Да,Да,Дизель,85,96,17,6275,г. Буйнакск,Корпоративный автопарк
6c0eabb1-db71-4fef-a0a3-7bca1cdeb764,Физическое лицо,Да,Нет,Нет,Бензин,53,24,2,1871,г. Красновишерск,Редкий клиент
f00b637f-754e-4367-a25b-8ec8227672cd,Физическое лицо,Да,Нет,Нет,Бензин,44,23,10,2273,д. Чикола,Постоянный клиент
860f6960-0445-4077-85ba-9b11425486a0,Физическое лицо,Да,Нет,Нет,Дизель,50,38,7,2260,к. Шатура,Постоянный клиент
543f6593-be2e-43c9-bb1b-9517834fcaff,Физическое лицо,Да,Да,Нет,Бензин,63,36,9,3914,п. Любань,Постоянный клиент
ce116120-2e32-4772-bc2b-89811a179da4,Физическое лицо,Нет,Нет,Нет,Дизель,49,48,7,1585,ст. Верхотурье,Постоянный клиент
3f852e6c-e36c-48bb-91ac-fef32aa7f797,Физическое лицо,Нет,Нет,Нет,Бензин,47,27,3,3754,клх Майкоп,Эко-клиент
b57fac4b-86bf-4c71-a6e6-c28ca2727e42,Физическое лицо,Да,Нет,Нет,Бензин,64,25,10,2486,ст. Кырен,Постоянный клиент
41ddfaba-8b78-4683-aaab-69dc104bc43e,Физическое лицо,Нет,Нет,Нет,Дизель,53,47,2,2267,д. Туруханск,Редкий клиент
f161a7ca-9419-48ad-b6b9-c301ae2e08c3,Юридическое лицо,Нет,Да,Да,Бензин,120,89,12,9947,клх Рославль,Грузоперевозчик
1d8a48da-f116-4509-aa51-648887c34c3d,Физическое лицо,Да,Да,Нет,Дизель,68,39,3,3863,к. Домбай,Эко-клиент
f39aa575-4b4f-4fa2-b66e-14555bcd2dca,Юридическое лицо,Нет,Да,Да,Газ,143,110,14,5870,ст. Неплюевка,Грузоперевозчик
f20383b5-bfb3-4682-afda-d6d53e1c69af,Физическое лицо,Да,Да,Нет,Бензин,48,49,9,3586,к. Архангельск,Постоянный клиент
a765a962-20f6-42f6-a47f-bd32b8c1e535,Юридическое лицо,Нет,Да,Да,Газ,140,92,9,8661,с. Листвянка (Иркут.),Грузоперевозчик
21f83229-fe56-4e2d-ba78-a9fbc8969ffb,Юридическое лицо,Нет,Да,Да,Газ,147,80,19,7309,клх Сосьва (Хант.),Корпоративный автопарк
a5713454-2312-4d76-921c-728c7b9d4fd2,Юридическое лицо,Нет,Да,Да,Газ,130,94,9,11451,клх Тура,Грузоперевозчик
415dafaa-2f49-42e4-bdb6-2a90abac3622,Физическое лицо,Нет,Нет,Нет,Бензин,62,20,2,2658,клх Сладково,Экономный водитель
f6b7a9fe-f774-46cd-aaab-8e94d3d37ce5,Физическое лицо,Да,Нет,Нет,Бензин,68,20,2,1723,д. Саров (Морд.),Редкий клиент
020cef89-5c5f-4111-bc5e-529f8601c958,Физическое лицо,Нет,Нет,Нет,Бензин,60,48,5,2950,г. Приозерск,Постоянный клиент
942766f4-ae1c-428e-80d0-4ab70b180a3c,Физическое лицо,Да,Да,Нет,Бензин,46,39,10,3162,к. Каменск-Шахтинский,Постоянный клиент
c7c6e598-a908-4219-b028-8efa7bce5e1a,Физическое лицо,Да,Нет,Нет,Дизель,55,26,4,2390,с. Змеиногорск,Экономный водитель
9e3c2684-0e6e-465d-98e4-eadb3eea27d3,Физическое лицо,Да,Нет,Нет,Дизель,65,29,5,3504,п. Йошкар-Ола,Эко-клиент
d9d8aecf-82be-497c-9719-464c9b8aadd4,Физическое лицо,Нет,Нет,Нет,Бензин,47,50,7,1525,к. Абинск,Постоянный клиент
ff7bf94a-8d64-4987-b0c3-a9d381b072b9,Юридическое лицо,Нет,Да,Да,Дизель,149,78,14,12351,г. Рыбинск,Постоянный корпоративный клиент
c949b226-57c2-448a-9d45-529ec4413c82,Физическое лицо,Нет,Нет,Нет,Бензин,41,44,8,1697,д. Воткинск,Постоянный клиент
ca15bf7c-8327-4ee0-a117-b14e4381ad20,Физическое лицо,Нет,Нет,Нет,Бензин,53,31,2,3077,г. Серпухов,Эко-клиент
39928e85-b831-445a-bb9f-6625da588edd,Физическое лицо,Да,Нет,Нет,Бензин,58,42,6,1979,клх Ардон,Эко-клиент
64bf807b-11ad-469f-8302-d05f17f3de9a,Физическое лицо,Да,Нет,Нет,Бензин,58,37,5,2278,п. Дагомыс,Постоянный клиент
5797c45b-e73b-4ca5-8d72-c15ad5937254,Физическое лицо,Да,Нет,Нет,Бензин,51,38,2,2004,с. Верхотурье,Редкий клиент
2aa30709-f0da-4f61-8112-58c7d8b3b67c,Физическое лицо,Да,Нет,Нет,Дизель,53,42,10,3976,д. Нальчик,Постоянный клиент
eb0e5946-f7c2-4081-9adc-dda67e2c7952,Физическое лицо,Нет,Нет,Нет,Бензин,60,23,6,2142,клх Октябрьское (Хант.),Эко-клиент
4933419c-2ea5-4017-b7db-cd6ac26225d7,Физическое лицо,Да,Нет,Нет,Бензин,42,33,9,2253,г. Ишим,Постоянный клиент
32fa8190-e64c-4bb0-bef0-72ce80a2bba7,Физическое лицо,Да,Да,Нет,Дизель,63,25,7,3445,с. Мичуринск,Постоянный клиент
12df1cdc-08dc-4cf6-8a7b-c5fd2e85d913,Физическое лицо,Да,Нет,Нет,Дизель,44,47,4,2309,к. Темрюк,Постоянный клиент
eb06b1fb-8cfa-45a4-b7e1-c36785ed5aca,Физическое лицо,Да,Нет,Нет,Дизель,48,37,8,2082,г. Середниково,Постоянный клиент
86efb376-aab4-4251-9e58-106037b547da,Юридическое лицо,Нет,Да,Да,Дизель,107,88,14,9603,ст. Корсаков,Грузоперевозчик
ca925b87-5ca4-4a36-8e40-a166159d8f06,Физическое лицо,Да,Нет,Нет,Дизель,54,27,4,1932,с. Лазаревское,Экономный водитель
abe48c19-da25-47ef-8ab6-b95339261d26,Физическое лицо,Да,Да,Нет,Бензин,41,21,8,2957,клх Шадринск,Постоянный клиент
12e851b0-1379-45d9-aa46-0609355c9385,Юридическое лицо,Нет,Да,Да,Дизель,145,101,18,5113,п. Лесной (Сверд.),Корпоративный автопарк
f952783d-a221-4bfe-8e8b-b1f9ca8796af,Физическое лицо,Нет,Нет,Нет,Дизель,56,49,10,3140,ст. Черняховск,Постоянный клиент
a7ce702a-5231-4b6a-b335-f97a2ef10e79,Физическое лицо,Да,Нет,Нет,Дизель,45,50,3,2422,с. Обнинск,Эко-клиент
957cfdc0-eab5-460f-a8ee-dd6deb5aead9,Юридическое лицо,Нет,Да,Да,Газ,110,91,15,8802,п. Усолье Сибирское,Грузоперевозчик
210c1cd0-452f-4db5-8e45-259cc3c26e67,Юридическое лицо,Нет,Да,Да,Дизель,111,97,12,10595,к. Пушкин,Грузоперевозчик
da32313c-7159-45d2-a493-1074970633b2,Физическое лицо,Нет,Нет,Нет,Бензин,61,33,4,3121,ст. Асино,Постоянный клиент
81e3d80c-8e3a-4089-b025-d0dbbf04f934,Физическое лицо,Да,Нет,Нет,Бензин,56,28,9,2515,ст. Стерлитамак,Постоянный клиент
c0fd1d69-9cb4-4784-94af-893abab46e17,Физическое лицо,Да,Да,Нет,Дизель,44,33,6,2223,д. Беслан,Постоянный клиент
a5362da8-11e2-4646-b7e0-2fd6a2290fa2,Юридическое лицо,Нет,Да,Да,Дизель,108,110,19,14337,г. Быково (метеост.),Грузоперевозчик
9ea0a2fa-bffc-45bc-b701-a606e6bd7c2c,Физическое лицо,Нет,Да,Нет,Бензин,57,21,5,1518,с. Арсеньев,Эко-клиент
7934e49f-731a-4611-8f52-3676c83891a9,Физическое лицо,Нет,Нет,Нет,Бензин,56,26,10,2049,с. Лысьва,Постоянный клиент
ecaef67a-879c-4d0f-aaae-748d6fedd6b5,Физическое лицо,Да,Да,Нет,Дизель,42,34,10,1920,ст. Якутск,Постоянный клиент
7de5c9b7-bd02-4b6b-97b0-e8b889a6f414,Физическое лицо,Да,Нет,Нет,Бензин,65,49,6,1984,ст. Невьянск,Эко-клиент
b890f6bf-bb27-4304-830e-bf80e3c47f8c,Юридическое лицо,Нет,Да,Да,Бензин,137,92,20,5614,ст. Красноселькуп,Корпоративный автопарк
27e2dac9-722f-4a9d-b222-45497f1886e7,Физическое лицо,Да,Нет,Нет,Бензин,50,27,7,1631,п. Великие Луки,Редкий клиент
d5b5afd3-0458-4ba5-bba7-0d01d52e49c3,Физическое лицо,Да,Да,Нет,Бензин,65,27,4,2388,к. Костомукша,Экономный водитель
1493a551-f677-4eb0-bc38-b8ef65ace94e,Физическое лицо,Нет,Нет,Нет,Дизель,40,39,7,2121,ст. Сарапул,Постоянный клиент
ba812baa-61c4-4fc2-a693-ab112abd1e27,Физическое лицо,Нет,Нет,Нет,Дизель,65,48,5,2830,д. Назрань,Постоянный клиент
